currency,model,horizon,step,y_pred
USD,Poly2,1.0,256,41.578293774370124
USD,Poly2,1.0,257,41.59118386706976
USD,Poly2,1.0,258,41.604044985886475
USD,Poly2,1.0,259,41.61687713082027
USD,Poly2,1.0,260,41.62968030187115
USD,Poly2,1.0,261,41.642454499039104
USD,Poly2,1.0,262,41.655199722324134
USD,Poly2,1.0,263,41.66791597172625
USD,Poly2,1.0,264,41.68060324724544
USD,Poly2,1.0,265,41.693261548881715
USD,Poly2,1.0,266,41.70589087663507
USD,Poly2,1.0,267,41.7184912305055
USD,Poly2,1.0,268,41.731062610493005
USD,Poly2,1.0,269,41.7436050165976
USD,Poly2,1.0,270,41.756118448819265
USD,Poly2,1.0,271,41.76860290715801
USD,Poly2,1.0,272,41.78105839161384
USD,Poly2,1.0,273,41.79348490218675
USD,Poly2,1.0,274,41.805882438876736
USD,Poly2,1.0,275,41.8182510016838
USD,Poly2,1.0,276,41.83059059060795
USD,Poly2,1.0,277,41.84290120564917
USD,Poly2,1.0,278,41.85518284680747
USD,Poly2,1.0,279,41.86743551408286
USD,Poly2,1.0,280,41.879659207475314
USD,Poly2,1.0,281,41.89185392698486
USD,Poly2,1.0,282,41.904019672611476
USD,Poly2,1.0,283,41.91615644435518
USD,Poly2,1.0,284,41.92826424221596
USD,Poly2,1.0,285,41.94034306619382
USD,Poly2,1.0,286,41.95239291628876
USD,Poly2,1.0,287,41.96441379250077
USD,Poly2,1.0,288,41.97640569482987
USD,Poly2,1.0,289,41.988368623276045
USD,Poly2,1.0,290,42.0003025778393
USD,Poly2,1.0,291,42.012207558519634
USD,Poly2,1.0,292,42.02408356531705
USD,Poly2,1.0,293,42.035930598231545
USD,Poly2,1.0,294,42.047748657263114
USD,Poly2,1.0,295,42.05953774241176
USD,Poly2,1.0,296,42.0712978536775
USD,Poly2,1.0,297,42.08302899106031
USD,Poly2,1.0,298,42.09473115456019
USD,Poly2,1.0,299,42.106404344177164
USD,Poly2,1.0,300,42.118048559911216
USD,Poly2,1.0,301,42.12966380176234
USD,Poly2,1.0,302,42.141250069730546
USD,Poly2,1.0,303,42.15280736381584
USD,Poly2,1.0,304,42.1643356840182
USD,Poly2,1.0,305,42.175835030337645
USD,Poly2,1.0,306,42.18730540277417
USD,Poly2,1.0,307,42.19874680132777
USD,Poly2,1.0,308,42.21015922599846
USD,Poly2,1.0,309,42.22154267678622
USD,Poly2,1.0,310,42.23289715369106
USD,Poly2,1.0,311,42.244222656712985
USD,Poly2,1.0,312,42.25551918585198
USD,Poly2,1.0,313,42.26678674110806
USD,Poly2,1.0,314,42.27802532248122
USD,Poly2,1.0,315,42.28923492997146
USD,Poly2,1.0,316,42.30041556357878
USD,Poly2,1.0,317,42.31156722330317
USD,Poly2,1.0,318,42.32268990914465
USD,Poly2,1.0,319,42.33378362110321
USD,Poly2,1.0,320,42.34484835917884
USD,Poly2,1.0,321,42.35588412337155
USD,Poly2,1.0,322,42.366890913681345
USD,Poly2,1.0,323,42.37786873010822
USD,Poly2,1.0,324,42.38881757265217
USD,Poly2,1.0,325,42.399737441313206
USD,Poly2,1.0,326,42.410628336091314
USD,Poly2,1.0,327,42.42149025698651
USD,Poly2,1.0,328,42.43232320399878
USD,Poly2,1.0,329,42.443127177128126
USD,Poly2,1.0,330,42.453902176374555
USD,Poly2,1.0,331,42.46464820173806
USD,Poly2,1.0,332,42.47536525321865
USD,Poly2,1.0,333,42.48605333081631
USD,Poly2,1.0,334,42.496712434531055
USD,Poly2,1.0,335,42.50734256436289
USD,Poly2,1.0,336,42.517943720311784
USD,Poly2,1.0,337,42.52851590237777
USD,Poly2,1.0,338,42.539059110560835
USD,Poly2,1.0,339,42.549573344860974
USD,Poly2,1.0,340,42.56005860527819
USD,Poly2,1.0,341,42.57051489181249
USD,Poly2,1.0,342,42.580942204463874
USD,Poly2,1.0,343,42.591340543232334
USD,Poly2,1.0,344,42.601709908117876
USD,Poly2,1.0,345,42.61205029912049
USD,Poly2,1.0,346,42.62236171624019
USD,Poly2,1.0,347,42.63264415947697
USD,Poly2,1.0,348,42.64289762883082
USD,Poly2,1.0,349,42.65312212430176
USD,Poly2,1.0,350,42.66331764588977
USD,Poly2,1.0,351,42.67348419359487
USD,Poly2,1.0,352,42.68362176741704
USD,Poly2,1.0,353,42.693730367356295
USD,Poly2,1.0,354,42.70380999341262
USD,Poly2,1.0,355,42.71386064558603
USD,Poly2,1.0,356,42.72388232387652
USD,Poly2,1.0,357,42.733875028284096
USD,Poly2,1.0,358,42.74383875880874
USD,Poly2,1.0,359,42.75377351545047
USD,Poly2,1.0,360,42.76367929820928
USD,Poly2,1.0,361,42.77355610708517
USD,Poly2,1.0,362,42.78340394207813
USD,Poly2,1.0,363,42.79322280318818
USD,Poly2,1.0,364,42.8030126904153
USD,Poly2,1.0,365,42.81277360375951
USD,Poly2,1.0,366,42.82250554322079
USD,Poly2,1.0,367,42.832208508799155
USD,Poly2,1.0,368,42.8418825004946
USD,Poly2,1.0,369,42.851527518307115
USD,Poly2,1.0,370,42.86114356223672
USD,Poly2,1.0,371,42.8707306322834
USD,Poly2,1.0,372,42.88028872844716
USD,Poly2,1.0,373,42.889817850728
USD,Poly2,1.0,374,42.89931799912591
USD,Poly2,1.0,375,42.90878917364091
USD,Poly2,1.0,376,42.91823137427299
USD,Poly2,1.0,377,42.927644601022145
USD,Poly2,1.0,378,42.937028853888386
USD,Poly2,1.0,379,42.9463841328717
USD,Poly2,1.0,380,42.955710437972094
USD,Poly2,1.0,381,42.96500776918957
USD,Poly2,1.0,382,42.97427612652412
USD,Poly2,1.0,383,42.983515509975746
USD,Poly2,1.0,384,42.99272591954446
USD,Poly2,1.0,385,43.00190735523025
USD,Poly2,1.0,386,43.01105981703312
USD,Poly2,1.0,387,43.02018330495307
USD,Poly2,1.0,388,43.0292778189901
USD,Poly2,1.0,389,43.03834335914421
USD,Poly2,1.0,390,43.0473799254154
USD,Poly2,1.0,391,43.056387517803664
USD,Poly2,1.0,392,43.06536613630901
USD,Poly2,1.0,393,43.074315780931435
USD,Poly2,1.0,394,43.08323645167094
USD,Poly2,1.0,395,43.09212814852752
USD,Poly2,1.0,396,43.10099087150118
USD,Poly2,1.0,397,43.10982462059193
USD,Poly2,1.0,398,43.11862939579975
USD,Poly2,1.0,399,43.12740519712465
USD,Poly2,1.0,400,43.136152024566634
USD,Poly2,1.0,401,43.14486987812569
USD,Poly2,1.0,402,43.15355875780183
USD,Poly2,1.0,403,43.16221866359505
USD,Poly2,1.0,404,43.170849595505345
USD,Poly2,1.0,405,43.17945155353272
USD,Poly2,1.0,406,43.18802453767718
USD,Poly2,1.0,407,43.19656854793872
USD,Poly2,1.0,408,43.20508358431733
USD,Poly2,1.0,409,43.21356964681303
USD,Poly2,1.0,410,43.2220267354258
USD,Poly2,1.0,411,43.23045485015565
USD,Poly2,1.0,412,43.238853991002586
USD,Poly2,1.0,413,43.2472241579666
USD,Poly2,1.0,414,43.255565351047686
USD,Poly2,1.0,415,43.26387757024586
USD,Poly2,1.0,416,43.27216081556111
USD,Poly2,1.0,417,43.280415086993436
USD,Poly2,1.0,418,43.288640384542845
USD,Poly2,1.0,419,43.296836708209334
USD,Poly2,1.0,420,43.3050040579929
USD,Poly2,1.0,421,43.313142433893546
USD,Poly2,1.0,422,43.32125183591127
USD,Poly2,1.0,423,43.32933226404608
USD,Poly2,1.0,424,43.337383718297964
USD,Poly2,1.0,425,43.34540619866692
USD,Poly2,1.0,426,43.35339970515297
USD,Poly2,1.0,427,43.36136423775609
USD,Poly2,1.0,428,43.36929979647629
USD,Poly2,1.0,429,43.37720638131357
USD,Poly2,1.0,430,43.38508399226794
USD,Poly2,1.0,431,43.39293262933937
USD,Poly2,1.0,432,43.40075229252789
USD,Poly2,1.0,433,43.40854298183349
USD,Poly2,1.0,434,43.416304697256166
USD,Poly2,1.0,435,43.42403743879592
USD,Poly2,1.0,436,43.43174120645276
USD,Poly2,1.0,437,43.43941600022667
USD,Poly2,1.0,438,43.44706182011767
USD,Poly2,1.0,439,43.454678666125744
USD,Poly2,1.0,440,43.4622665382509
USD,Poly2,1.0,441,43.46982543649313
USD,Poly2,1.0,442,43.47735536085244
USD,Poly2,1.0,443,43.484856311328834
USD,Poly2,1.0,444,43.492328287922305
USD,Poly2,1.0,445,43.49977129063286
USD,Poly2,1.0,446,43.50718531946048
USD,Poly2,1.0,447,43.514570374405196
USD,Poly2,1.0,448,43.52192645546698
USD,Poly2,1.0,449,43.52925356264585
USD,Poly2,1.0,450,43.536551695941796
USD,Poly2,1.0,451,43.543820855354824
USD,Poly2,1.0,452,43.551061040884925
USD,Poly2,1.0,453,43.55827225253211
USD,Poly2,1.0,454,43.565454490296375
USD,Poly2,1.0,455,43.57260775417772
USD,Poly2,1.0,456,43.57973204417614
USD,Poly2,1.0,457,43.58682736029164
USD,Poly2,1.0,458,43.59389370252423
USD,Poly2,1.0,459,43.600931070873884
USD,Poly2,1.0,460,43.60793946534062
USD,Poly2,1.0,461,43.614918885924446
USD,Poly2,1.0,462,43.621869332625344
USD,Poly2,1.0,463,43.628790805443316
USD,Poly2,1.0,464,43.635683304378375
USD,Poly2,1.0,465,43.642546829430515
USD,Poly2,1.0,466,43.64938138059973
USD,Poly2,1.0,467,43.65618695788602
USD,Poly2,1.0,468,43.6629635612894
USD,Poly2,1.0,469,43.66971119080985
USD,Poly2,1.0,470,43.676429846447384
USD,Poly2,1.0,471,43.683119528202
USD,Poly2,1.0,472,43.68978023607369
USD,Poly2,1.0,473,43.69641197006246
USD,Poly2,1.0,474,43.70301473016831
USD,Poly2,1.0,475,43.70958851639124
USD,Poly2,1.0,476,43.716133328731246
USD,Poly2,1.0,477,43.72264916718834
USD,Poly2,1.0,478,43.72913603176251
USD,Poly2,1.0,479,43.73559392245375
USD,Poly2,1.0,480,43.74202283926208
USD,Poly2,1.0,481,43.74842278218748
USD,Poly2,1.0,482,43.75479375122997
USD,Poly2,1.0,483,43.761135746389535
USD,Poly2,1.0,484,43.767448767666174
USD,Poly2,1.0,485,43.7737328150599
USD,Poly2,1.0,486,43.7799878885707
USD,Poly2,1.0,487,43.78621398819858
USD,Poly2,1.0,488,43.792411113943544
USD,Poly2,1.0,489,43.798579265805586
USD,Poly2,1.0,490,43.8047184437847
USD,Poly2,1.0,491,43.8108286478809
USD,Poly2,1.0,492,43.81690987809418
USD,Poly2,1.0,493,43.822962134424536
USD,Poly2,1.0,494,43.82898541687197
USD,Poly2,1.0,495,43.83497972543649
USD,Poly2,1.0,496,43.84094506011809
USD,Poly2,1.0,497,43.84688142091676
USD,Poly2,1.0,498,43.85278880783252
USD,Poly2,1.0,499,43.85866722086535
USD,Poly2,1.0,500,43.86451666001526
USD,Poly2,1.0,501,43.870337125282255
USD,Poly2,1.0,502,43.87612861666632
USD,Poly2,1.0,503,43.881891134167475
USD,Poly2,1.0,504,43.88762467778571
USD,Poly2,1.0,505,43.89332924752102
USD,Poly2,1.0,506,43.899004843373405
USD,Poly2,1.0,507,43.90465146534287
USD,Poly2,1.0,508,43.91026911342942
USD,Poly2,1.0,509,43.915857787633044
USD,Poly2,1.0,510,43.92141748795375
USD,Poly2,1.0,511,43.92694821439154
